system:index,ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,Diff,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,.geo
00000000000000001c1f,155,Mali,1927,Gao,19372,Ansongo,NO,9.0,3000,Member State,1000,1.96718235525,6.92393500238,"{""type"":""Polygon"",""coordinates"":[[[-0.24199989384685835,15.304383921635308],[-0.20274867092620877,15.26129789787406],[-0.16349740186632294,15.218211810553582],[-0.14888941023921123,15.151387687953644],[-0.18041078980480638,15.053657602139095],[-0.18092803952709777,15.052047859971],[-0.1795412168099022,15.051521699096446],[-0.1733074543075342,15.05059418870123],[-0.16795206358799458,15.049800445902893],[-0.16739468474316654,15.04932782999052],[-0.16459433488684735,15.046955574364091],[-0.16365795284715998,15.046161822123572],[-0.14871099321971884,15.04011088219346],[-0.14870213667176288,15.039187813766022],[-0.14185291920155368,15.037720750820927],[-0.13543181014408087,15.036338493944237],[-0.13308184773474888,15.034737664888684],[-0.13210089464937594,15.03406880092467],[-0.10980978796703866,15.026251985140572],[-0.10391044611254846,15.023518580431283],[-0.09864870427162024,15.021079403302695],[-0.09368124156066976,15.019978049755201],[-0.0692320265377369,15.010346338676376],[-0.04295901134914028,15.000001291695332],[-0.036738557058182165,14.99754873906568],[-0.019646787948781583,14.989870202027715],[-0.009208026654056945,14.98517922668063],[3.557390192714974E-8,14.984149137520438],[0.0021403637722968954,14.983908341950798],[0.013261370170348754,14.983087909678284],[0.022924257238929584,14.981857200808196],[0.028399979931918767,14.981161521486387],[0.029666375921035836,14.981081308844216],[0.03832151163395627,14.980559597816768],[0.05037895297223904,14.979288740673312],[0.06220893636911425,14.97779045223657],[0.08458021825029542,14.97799109072463],[0.0945819763149021,14.97808034138847],[0.1212518894874751,14.980381175984489],[0.141808358701172,14.98010026514857],[0.1435072641741426,14.980497150154676],[0.14888048222625497,14.981759050589638],[0.16268586865697401,14.980853858469654],[0.16424207251998327,14.98075130306411],[0.17070327458035797,14.981839326570505],[0.18288108408357237,14.983890548696841],[0.20056147055998963,14.988857970187004],[0.20894453659675852,14.988585980757891],[0.20896242034714632,14.988585964463892],[0.21166017117770453,14.988501206158771],[0.22934938622631626,14.989669524575627],[0.22951887046750766,14.989682905719942],[0.23149869868518352,14.98981223278384],[0.2439663241196823,14.989758655846243],[0.26139696909481125,14.989687386628939],[0.2685895122532413,14.989660621488385],[0.27086365533632245,14.989415371974898],[0.2844416323350884,14.987948307637142],[0.29532181253576445,14.985968496197552],[0.30525224578355825,14.985362045872256],[0.3159674293906194,14.982855999996271],[0.3194500173465596,14.982039958805265],[0.3283503600268913,14.980706722101791],[0.3369609073940188,14.97941806116431],[0.3525900511057307,14.97564116911139],[0.3588149298946844,14.974682442507332],[0.36536090641840385,14.973679186228047],[0.4017784165690448,14.969599089744523],[0.41851781907050445,14.973398289258702],[0.4413707556753878,14.980461435580755],[0.446222230505893,14.981973101806883],[0.47011853459555214,14.989410920380896],[0.49813067193745125,14.996376020559396],[0.4996021070447619,14.996741636521651],[0.5006143719377357,14.997446220448547],[0.5043020135102759,15.000001264779202],[0.5054257579060161,15.000001285519582],[0.5054301546337783,15.000001275823026],[0.5120787083468806,15.001419209992424],[0.5138712562631388,15.000001226367319],[0.52120204400557,14.99415088576503],[0.5377586827366632,14.98095197609491],[0.5377631551799655,14.980951965612443],[0.5601879549053912,14.983181515166526],[0.5662478767388893,14.981446900652038],[0.5727403264552704,14.979591976089102],[0.5850028503867679,14.978080330559518],[0.5885790702715754,14.977638858193362],[0.5900995753579462,14.976760407088115],[0.5940414135839511,14.974468472076932],[0.609202369047135,14.970272390828796],[0.6094297892099353,14.97021001653045],[0.6096037336263372,14.970192173367595],[0.6198283978519464,14.969139836117373],[0.6278904704493267,14.96575091410682],[0.6425698337621519,14.961487989958856],[0.6580116737723545,14.959129147384187],[0.6598310456781293,14.958848166196425],[0.6650481691481435,14.956128195402993],[0.6721515452018807,14.95434006782082],[0.694170576178554,14.947370496859843],[0.6980187270836489,14.946710489411906],[0.703160114807125,14.945832045932152],[0.707868945447319,14.947468559112844],[0.7168406006862179,14.956667730430308],[0.7191281379272155,14.959017630424249],[0.7191281379272155,14.959022086798283],[0.7486384770011502,14.961969573191102],[0.7625686938580738,14.962518058499672],[0.7791565361492583,14.963775522917109],[0.7857114116980752,14.964270498024378],[0.7921013236480271,14.964520214596314],[0.8069590432909798,14.965099881542473],[0.8120290333706996,14.965742014734756],[0.8145217019214763,14.966058599786301],[0.8329377875052404,14.967088658432973],[0.8478088485371637,14.968560143247384],[0.8717498041952032,14.969741761859103],[0.8851181674555181,14.970401697741307],[0.8924311123019449,14.972970145636594],[0.9042477568215873,14.9723503357523],[0.9042521972937146,14.972350318260107],[0.9046222868619453,14.97234591873112],[0.9236180397201826,14.97223889849335],[0.9316400017329121,14.973661374631291],[0.9564191770197101,14.974700345788698],[0.9569097118818334,14.974718177558],[0.958042337719004,14.975012401414197],[0.9698366514069496,14.978080282634735],[0.9731899000045516,14.978949846954833],[0.9788930704567558,14.983765629836086],[0.9831693810366123,14.987382010857196],[0.99811176887817,15.000001252527415],[1.0168444607160434,15.015817658817978],[1.0298382798415942,15.026791501451775],[1.048419411982516,15.041350499612818],[1.0567534641838285,15.049162813340072],[1.058519264144535,15.05082160924425],[1.0732967172286536,15.06270065133129],[1.0792183571757505,15.067458535177087],[1.0830309410773502,15.070669104495712],[1.086339583067225,15.073456036583032],[1.126970894308681,15.107661795010808],[1.1512016852260725,15.12751818016049],[1.1530343417881546,15.129065464126223],[1.1761503049257647,15.148529482746453],[1.2013398136529094,15.166098272610038],[1.201344286138104,15.166107261271565],[1.2014244976750903,15.166191963042365],[1.210989322906724,15.176479100891186],[1.2465282946844793,15.2058021419696],[1.249774544451358,15.208245717201859],[1.265840664054832,15.220361102147095],[1.2688995981516198,15.223348693918206],[1.2841898934666016,15.23791658193438],[1.3115419848046586,15.273905952102915],[1.3623133124266178,15.340707742270466],[1.378395117804392,15.466987310675583],[1.3944768397181173,15.593266791312525],[1.413438071130127,15.644176348061366],[1.4323992876741616,15.695085901384564],[1.4513604734358536,15.745995485173093],[1.4703216862945814,15.79690504357795],[1.4528152396966045,15.806068512734102],[1.4530604837786938,15.810563235167413],[1.4563156148814633,15.813033592852989],[1.4621436954775153,15.81421969062988],[1.469041931890368,15.814772627832387],[1.4735990920882533,15.817853915615716],[1.4749190541277277,15.82054721939062],[1.474312605943076,15.823681929891606],[1.4737239506175608,15.828899057871585],[1.4740495290674553,15.838695741859201],[1.4773046383158805,15.840952044938597],[1.4829230878459962,15.842352203672377],[1.4926216443240519,15.843498177183138],[1.4978031556052398,15.844697716993233],[1.505820559027943,15.848987353156536],[1.5080590544343015,15.85626011891475],[1.5119964790000664,15.861847421995789],[1.515278336696416,15.866395681953225],[1.516419866407796,15.872014173757115],[1.519001679466896,15.871982920722933],[1.5241430171511485,15.871345279263396],[1.5299086771292099,15.869699838025175],[1.5353621451871764,15.871394296761775],[1.5383988007658276,15.873655119287866],[1.5427820441001159,15.880486431814521],[1.5503491551861812,15.890934125326991],[1.5591514338446029,15.895170280020263],[1.5636150334762962,15.894434495957668],[1.5677084295365127,15.894599437763095],[1.5701119061183524,15.897908174664225],[1.569942464679572,15.901872276943005],[1.571284627801148,15.906442855952573],[1.5780223321642806,15.911789308582023],[1.5879928744918748,15.917514819956612],[1.596853109721494,15.920547013235604],[1.6058962225483273,15.920658453501808],[1.6066186017317199,15.927110813965527],[1.6047502411729915,15.933384709941564],[1.6011740010182436,15.940710998934447],[1.6023423139195372,15.949036140152941],[1.6013211393482494,15.95362908723153],[1.602721347035705,15.963198276412758],[1.6123931106227563,15.981007928104312],[1.6147073506887124,15.990479043136832],[1.6152826169282972,15.997305993692574],[1.6246512070580652,16.00614836757593],[1.6288159490127458,16.011071194011862],[1.6265195407456032,16.02003845355339],[1.6255920657770058,16.028657918844267],[1.6287267802112926,16.033589671227706],[1.6369582656929198,16.03482924862044],[1.6438654496705907,16.040050887354955],[1.6480525674093147,16.04696249911789],[1.6516020142184142,16.058181563853896],[1.660239256643599,16.065044125869402],[1.6743077075386747,16.067875704117665],[1.6802338499501348,16.07708370375845],[1.6899279315758298,16.0865816181846],[1.6981505101788241,16.08715680291433],[1.7170571144103184,16.093907938059946],[1.7209543562443066,16.097916674077666],[1.7203612832448751,16.104092529347664],[1.7271034656069186,16.1206937788423],[1.730064323091145,16.124889756929722],[1.7298859399600275,16.130289688494756],[1.7337074183875298,16.146449546639815],[1.73389019734807,16.162413129020965],[1.737381704901278,16.170822915151568],[1.7369625874523285,16.176695626319063],[1.7382735586768652,16.185132187995958],[1.7491091246666837,16.198398067604533],[1.7550664918826884,16.209835651145642],[1.7605422596230484,16.22150951649883],[1.7669410958494411,16.22918811982659],[1.7684750481418698,16.235743035441608],[1.7683412356657653,16.24559763830721],[1.7664996283354917,16.25453366557827],[1.7695229009401228,16.264120752797744],[1.7684750481418698,16.27891160415341],[1.7681093494976665,16.289707042583146],[1.7722831174360225,16.293885224934368],[1.7781557337079614,16.297809245960885],[1.7716855560394136,16.30514894512095],[1.769835040071287,16.313380399488953],[1.7976152125733884,16.308421935955042],[1.7727223399360474,16.436032408506076],[1.7478293895675212,16.563643000706413],[1.756083197364305,16.68959925522094],[1.7643370072426978,16.815555447967835],[1.72720159594689,16.853426614882263],[1.6748829515277286,16.871543945318464],[1.6150953028834596,16.854589347536887],[1.5553077147044276,16.83763465976851],[1.495520085804032,16.820680111674545],[1.4357324663303248,16.803725481664586],[1.3801028890393994,16.855058657925],[1.3244734149352666,16.906391785258215],[1.2879483505916307,16.869844968324585],[1.2514233091491627,16.833298179654257],[1.2148982588389348,16.79675141073311],[1.1783731684869918,16.760204653098057],[1.1418481539459224,16.72365780756501],[1.105323111700103,16.68711104620203],[1.068798012176113,16.650564270766235],[1.0322729724446207,16.614017472333543],[1.018079691492929,16.568918085443308],[1.0594066131025828,16.515616290330797],[1.1007335253538628,16.462314404592004],[1.114423030252325,16.42706070949912],[1.0934295626133907,16.3991779431611],[1.0457361425560645,16.358402819487484],[0.9980426745906356,16.31762771143864],[0.9503492749051421,16.276852570632432],[0.9026558422375222,16.236077439648685],[0.8688826231217355,16.192235511568192],[0.8716160415708932,16.13246572466321],[0.8836957233835154,15.975857632967235],[0.8533649405143157,15.96716690630181],[0.7899252912601361,15.993509000753425],[0.7264856718163606,16.01985116530274],[0.6735427670488388,16.024680396934357],[0.6205998274984575,16.02950958102825],[0.557617243612925,16.021168801655158],[0.4946347011052445,16.012828081495858],[0.45320967741876633,15.968535860178703],[0.4117845895771361,15.924243568507228],[0.370359547323441,15.87995134634908],[0.3289345173430814,15.835659065171091],[0.30733460538890556,15.831280227756931],[0.30278635971098966,15.814866280200128],[0.3130200111281514,15.797359901779638],[0.29918780918708576,15.779318353763125],[0.27559026498312517,15.760755094913106],[0.25836478027109633,15.747658745011288],[0.2210036313026853,15.71558775012473],[0.18364249862165244,15.68351673951551],[0.14628137541627861,15.651445777936587],[0.10892025552921161,15.619374840667577],[0.0715590621781228,15.587303903083717],[0.0341979331500434,15.555232940553061],[-0.003163184450570537,15.523161928612572],[-0.04052431098901082,15.491090932265633],[-0.08883864711295571,15.462075590703884],[-0.13715299815123827,15.433060220129345],[-0.18546742378006645,15.404044893122025],[-0.23378177100865213,15.375029503712096],[-0.24199989384685835,15.304383921635308]]]}"
00000000000000001c20,155,Mali,1927,Gao,19373,Bourem,NO,0.0,3000,Member State,1000,3.63129354068,9.17326789724,"{""type"":""Polygon"",""coordinates"":[[[-1.6094634528984255,17.12240407277235],[-1.5830165624088013,17.04383466900054],[-1.6046565328945683,17.01197443634473],[-1.5594457195915792,16.964328880210143],[-1.5015749694014289,16.96005706251444],[-1.4437042236723745,16.955785302071092],[-1.3858334155411827,16.951513431064303],[-1.327962628551916,16.947241640772116],[-1.2700918753403636,16.942969852774016],[-1.2122210981471657,16.93869798900776],[-1.1543503158093642,16.934426150950937],[-1.0964795501289626,16.930154349961896],[-1.0531627666752945,16.926443280459452],[-1.0098459076452937,16.92273216082811],[-0.9665290963483112,16.91902108591554],[-0.923212310913322,16.915309971199534],[-0.8471890640558105,16.908797518789097],[-0.7711658504715421,16.902284980373796],[-0.7101296752211703,16.860217830346105],[-0.6874818902107761,16.735371898675453],[-0.7104774966312378,16.610352088314485],[-0.7194759645145549,16.561368846038185],[-0.6783184240259157,16.547215691944164],[-0.628558231851473,16.554234321586865],[-0.5787980402825444,16.561252897433285],[-0.5290377978821703,16.56827158740652],[-0.47927752735529267,16.575290199525867],[-0.4295173251027694,16.582308811383978],[-0.37975714522641496,16.58932741097369],[-0.32999687219963747,16.59634607624643],[-0.28023667966178306,16.603364704767714],[-0.27461372691558505,16.603507328827103],[-0.22182468739126898,16.636885997029],[-0.16903561675079462,16.67026455267918],[-0.11609268232107027,16.66589460354092],[-0.06314976861310774,16.661524692495313],[-0.02014622082656408,16.68148368782808],[0.024480441571905674,16.70521942002582],[0.04456202507978767,16.747163965662637],[0.06464358850135807,16.789108531385985],[0.11302146572402985,16.82799520252106],[0.1613993683427992,16.86688191672339],[0.20977728429293527,16.90576864334329],[0.2581552032294268,16.944655351823936],[0.27641519643821744,17.002329378016682],[0.3521775689406678,17.01543692591814],[0.427939942158917,17.028544396055416],[0.4534972486984734,17.073110883576263],[0.47905459520546084,17.11767738836106],[0.45393426027299133,17.216433065724342],[0.42881390825363125,17.315188808995327],[0.45103248159897275,17.351157054843146],[0.4732510937466632,17.38712523475369],[0.4954696447293158,17.423093472444034],[0.5176882507298548,17.45906171072789],[0.5890874156798462,17.489272099868295],[0.6604865317824823,17.51948251656488],[0.7007332580317884,17.534661314563778],[0.7409800053518535,17.549840058963632],[0.7812266840586534,17.56501881978543],[0.8214734228293238,17.580197666226557],[0.8650566831822454,17.59662942373394],[0.9086399105088279,17.613061185549583],[0.973018180548764,17.63840226019255],[1.0373964965810074,17.66374337895556],[1.1122959818893134,17.68519607777213],[1.177675337060543,17.699585640511028],[1.154586139463445,17.706483852680037],[1.1100664733159697,17.74112775979744],[1.0655468234422385,17.775771558851776],[1.0210271094297236,17.810415434361854],[0.9765074710822361,17.84505929870994],[0.9087001181693611,17.872978890675128],[0.8408928182135718,17.900898385275596],[0.7730854623068403,17.92881794637646],[0.7052781657113686,17.956737556073342],[0.644828340730372,17.955515697234613],[0.5843785704994724,17.954293920124446],[0.5239287592577023,17.95307213861282],[0.46347895985948584,17.951850356425613],[0.4195992125827415,18.004055268481732],[0.37571939346417516,18.056260219649708],[0.42344517473544446,18.101397423337726],[0.4711708791642453,18.146534727714982],[0.44677352309555995,18.180204235044275],[0.4223761190019269,18.213873764504896],[0.39797870404094365,18.2475433566433],[0.37358124355125266,18.28121296170709],[0.3491838466533699,18.314882439160726],[0.32478640706367157,18.348552010997825],[0.30038903398388944,18.382221627327024],[0.2759916214798771,18.415891148089568],[0.25055467919483226,18.464725516325707],[0.22511774463700013,18.51355997325601],[0.1996807890895242,18.562394387916477],[0.1742438555160136,18.611228719937802],[0.14880691547805594,18.660063200994315],[0.1233699407472759,18.708897609886048],[0.09793297463554364,18.75773199729761],[0.07249606047691773,18.806566414104452],[0.014134239636312402,18.821582402244996],[-0.044227598328843404,18.836598403877005],[-0.10258945016216847,18.851614471547798],[-0.16095125388177753,18.866630476476168],[-0.2064220804086447,18.87725256117752],[-0.25189297998743854,18.887874714321832],[-0.297363779118786,18.898496829224023],[-0.34283466376825183,18.909118980014455],[-0.3883054628049684,18.919741150692513],[-0.43377636538980385,18.930363233885696],[-0.47924720274679866,18.940985394950395],[-0.5247180229896689,18.95160752675061],[-0.5701888757740317,18.962229703424203],[-0.6156597400153787,18.972851817909596],[-0.6611305958332423,18.98347394449477],[-0.7066014245482002,18.99409606677659],[-0.7520722812015915,19.004718258731916],[-0.7975430771473352,19.0153403228123],[-0.8430139426614979,19.02596251397483],[-0.8884847915582446,19.03658463461531],[-0.8954844419923689,18.907072801335598],[-0.9024841267714991,18.777561012084057],[-0.9094838450745628,18.648049211298353],[-0.9164835232641932,18.51853744015548],[-0.923483160482182,18.38902565480257],[-0.9304828287117366,18.259513817188278],[-0.9374825271322329,18.130001986399524],[-0.9444821820569791,18.000490228219498],[-0.9892961427637069,17.9729418436394],[-1.0341100946244863,17.945393586013388],[-1.0789241119233706,17.917845241358794],[-1.1237380508564707,17.890296868147843],[-1.1737162457192332,17.88883882544235],[-1.2236943506601456,17.88738064032047],[-1.2736725086302854,17.885922494218317],[-1.3236507179089878,17.884464388587283],[-1.3736288312247937,17.88300623548047],[-1.423606997124169,17.881548125672445],[-1.4735852189408698,17.88009006045442],[-1.523563353923653,17.87863186146255],[-1.5406584366496245,17.80837205701378],[-1.5577535301308207,17.738112257522836],[-1.5748486228644265,17.667852447585624],[-1.5919437033515416,17.597592612474457],[-1.5684029522791778,17.548452148966366],[-1.5448622199144477,17.499311776438272],[-1.5213215362340664,17.450171355772337],[-1.4977808573935103,17.401030929120537],[-1.4712536349162926,17.337716212271324],[-1.4884969513816126,17.261737521027058],[-1.5302720723084575,17.224381465734027],[-1.572047180309252,17.187025342970625],[-1.6094634528984255,17.12240407277235]]]}"
00000000000000001c21,155,Mali,1927,Gao,19374,Gao,NO,0.0,3000,Member State,1000,2.93693049356,9.30037473389,"{""type"":""Polygon"",""coordinates"":[[[-0.9040113933699929,16.191267971951856],[-0.8867479636419129,16.134256094867016],[-0.8694845544185632,16.07724425748672],[-0.8402685601353461,16.046203344237714],[-0.8110525335488978,16.015162386524217],[-0.7818364634790249,15.98412152234256],[-0.7526204840381769,15.953080620221314],[-0.7224011598724707,15.88578828329774],[-0.6921817908801392,15.818496033602718],[-0.707445299117151,15.686417428179785],[-0.73187004086506,15.624779283811288],[-0.7562947734990976,15.563141126086705],[-0.80890547858324,15.511056599062448],[-0.861516157625658,15.45897209986263],[-0.8562009288901906,15.398158834384015],[-0.8083948589083263,15.362686723317372],[-0.7579312347268715,15.356352523809425],[-0.7074676114324516,15.350018348186362],[-0.7021523412468152,15.294270658745129],[-0.7393412577757636,15.220789183908998],[-0.7205817831348585,15.151142481605753],[-0.7018224100787636,15.081495752058116],[-0.7014879184065322,15.08151809888278],[-0.6830807477701514,15.08118811772159],[-0.6783184240259157,15.081098954925244],[-0.6709386353458896,15.08114353054017],[-0.6709341479803336,15.081143543741986],[-0.6374419055556696,15.081339696186985],[-0.5672288488413338,15.080528190983449],[-0.5301113239487654,15.080019778455009],[-0.5069686067898082,15.081879267728244],[-0.4767314215627935,15.08244113936933],[-0.4667118032889419,15.08254366088936],[-0.4620787766684537,15.082588240166185],[-0.45567105291986915,15.080822429215113],[-0.45567105291986915,15.080817969320421],[-0.45411486818044494,15.079364299494138],[-0.44206187488660426,15.068109555500536],[-0.4292865442920257,15.051383446108048],[-0.4199803972010661,15.039201175671238],[-0.41562835109923224,15.030519301460311],[-0.4036199620167576,15.013432061130105],[-0.39765818431736755,15.008901653111634],[-0.3938768380537826,15.008357630974231],[-0.3918568619347396,15.008067763669914],[-0.3886685940301026,15.00760850188697],[-0.3836120077827777,15.009182564218332],[-0.37641949168662003,15.011420997459835],[-0.31702871501511387,15.046242122617185],[-0.30173843930077077,15.053291978612215],[-0.26979789172942154,15.07152074477414],[-0.26153070543075246,15.074325563885552],[-0.2537897249127478,15.07695195778923],[-0.2486662552057071,15.076051179557314],[-0.24763174619923525,15.075868381064494],[-0.2452595039819318,15.075208480809339],[-0.2317484300312834,15.071440540908469],[-0.19463531469857903,15.057278374347788],[-0.18092803952709777,15.052047859971],[-0.18041078980480638,15.053657602139095],[-0.14888941023921123,15.151387687953644],[-0.16349740186632294,15.218211810553582],[-0.20274867092620877,15.26129789787406],[-0.24199989384685835,15.304383921635308],[-0.23378177100865213,15.375029503712096],[-0.18546742378006645,15.404044893122025],[-0.13715299815123827,15.433060220129345],[-0.08883864711295571,15.462075590703884],[-0.04052431098901082,15.491090932265633],[-0.003163184450570537,15.523161928612572],[0.0341979331500434,15.555232940553061],[0.0715590621781228,15.587303903083717],[0.10892025552921161,15.619374840667577],[0.14628137541627861,15.651445777936587],[0.18364249862165244,15.68351673951551],[0.2210036313026853,15.71558775012473],[0.25836478027109633,15.747658745011288],[0.27559026498312517,15.760755094913106],[0.29918780918708576,15.779318353763125],[0.3130200111281514,15.797359901779638],[0.30278635971098966,15.814866280200128],[0.30733460538890556,15.831280227756931],[0.3289345173430814,15.835659065171091],[0.370359547323441,15.87995134634908],[0.4117845895771361,15.924243568507228],[0.45320967741876633,15.968535860178703],[0.4946347011052445,16.012828081495858],[0.557617243612925,16.021168801655158],[0.6205998274984575,16.02950958102825],[0.6735427670488388,16.024680396934357],[0.7264856718163606,16.01985116530274],[0.7899252912601361,15.993509000753425],[0.8533649405143157,15.96716690630181],[0.8836957233835154,15.975857632967235],[0.8716160415708932,16.13246572466321],[0.8688826231217355,16.192235511568192],[0.9026558422375222,16.236077439648685],[0.9503492749051421,16.276852570632432],[0.9980426745906356,16.31762771143864],[1.0457361425560645,16.358402819487484],[1.0934295626133907,16.3991779431611],[1.114423030252325,16.42706070949912],[1.1007335253538628,16.462314404592004],[1.0594066131025828,16.515616290330797],[1.018079691492929,16.568918085443308],[1.0322729724446207,16.614017472333543],[1.068798012176113,16.650564270766235],[1.105323111700103,16.68711104620203],[1.1418481539459224,16.72365780756501],[1.1783731684869918,16.760204653098057],[1.2148982588389348,16.79675141073311],[1.2514233091491627,16.833298179654257],[1.2879483505916307,16.869844968324585],[1.3244734149352666,16.906391785258215],[1.345039061155466,16.948086106111294],[1.3656047049317679,16.98978037368342],[1.3861703994963268,17.031474595353075],[1.4067360508773052,17.073168869692402],[1.4273016386817319,17.11486311473633],[1.4478672900228333,17.15655742777925],[1.4684329847381474,17.198251636851438],[1.488998628853415,17.239945931153535],[1.509564275971464,17.281640228524317],[1.5301299059545297,17.323334447378528],[1.5506955725994633,17.36502877621695],[1.5712612558912498,17.406723043440984],[1.5918268618259657,17.448417258493613],[1.6123925183637615,17.49011151941172],[1.6329582056201197,17.531805835275094],[1.6535238296157109,17.57350003534299],[1.6920148406541737,17.65043515683209],[1.7305057929345424,17.727370245298722],[1.6701696455206592,17.74303060011468],[1.6086078533031214,17.73759997927918],[1.5470460584099432,17.732169415745172],[1.4854842790931666,17.72673874549198],[1.4239225372306508,17.721308165703835],[1.3623607111379643,17.71587751318405],[1.3007989041198649,17.710446893986166],[1.2392371493337615,17.705016233986484],[1.177675337060543,17.699585640511028],[1.1122959818893134,17.68519607777213],[1.0373964965810074,17.66374337895556],[0.973018180548764,17.63840226019255],[0.9086399105088279,17.613061185549583],[0.8650566831822454,17.59662942373394],[0.8214734228293238,17.580197666226557],[0.7812266840586534,17.56501881978543],[0.7409800053518535,17.549840058963632],[0.7007332580317884,17.534661314563778],[0.6604865317824823,17.51948251656488],[0.5890874156798462,17.489272099868295],[0.5176882507298548,17.45906171072789],[0.4954696447293158,17.423093472444034],[0.4732510937466632,17.38712523475369],[0.45103248159897275,17.351157054843146],[0.42881390825363125,17.315188808995327],[0.45393426027299133,17.216433065724342],[0.47905459520546084,17.11767738836106],[0.4534972486984734,17.073110883576263],[0.427939942158917,17.028544396055416],[0.3521775689406678,17.01543692591814],[0.27641519643821744,17.002329378016682],[0.2581552032294268,16.944655351823936],[0.20977728429293527,16.90576864334329],[0.1613993683427992,16.86688191672339],[0.11302146572402985,16.82799520252106],[0.06464358850135807,16.789108531385985],[0.04456202507978767,16.747163965662637],[0.024480441571905674,16.70521942002582],[-0.02014622082656408,16.68148368782808],[-0.06314976861310774,16.661524692495313],[-0.11609268232107027,16.66589460354092],[-0.16903561675079462,16.67026455267918],[-0.22182468739126898,16.636885997029],[-0.27461372691558505,16.603507328827103],[-0.28023667966178306,16.603364704767714],[-0.32999687219963747,16.59634607624643],[-0.37975714522641496,16.58932741097369],[-0.4295173251027694,16.582308811383978],[-0.47927752735529267,16.575290199525867],[-0.5290377978821703,16.56827158740652],[-0.5787980402825444,16.561252897433285],[-0.628558231851473,16.554234321586865],[-0.6783184240259157,16.547215691944164],[-0.7194759645145549,16.561368846038185],[-0.7387058015021555,16.45867129361304],[-0.7579357317862799,16.355973730044795],[-0.7944546131201959,16.31479729731198],[-0.8309735607670877,16.273620877744808],[-0.8674924547018138,16.232444400093005],[-0.9040113933699929,16.191267971951856]]]}"
